PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
31597,49,Male,Europe,RPG,16.848178678330964,0,Easy,5,78,1,37,Medium
9920,30,Male,USA,Simulation,19.32467873212109,0,Hard,14,95,72,13,Medium
46278,40,Male,Europe,Sports,8.882717880585353,0,Easy,18,155,24,15,High
43789,22,Male,USA,RPG,17.14997815784382,1,Hard,6,119,87,25,Medium
12772,31,Male,Asia,Sports,13.814473472957598,0,Medium,9,130,3,46,Medium
26392,33,Female,USA,Sports,2.898436677683752,0,Easy,17,20,28,15,Medium
16511,35,Female,Asia,RPG,13.588486350031744,0,Hard,18,172,39,39,High
16772,28,Female,USA,Simulation,2.450018155194805,0,Easy,15,131,15,6,High
22728,18,Male,Europe,Simulation,8.37053793034077,0,Hard,2,94,80,12,Low
21762,35,Female,USA,RPG,3.360460711540318,0,Easy,15,62,5,0,Medium
20338,17,Female,Europe,RPG,17.81012376182528,0,Easy,8,158,17,31,Medium
34940,21,Male,Asia,Action,20.734220809450395,0,Easy,9,138,30,8,Medium
32376,32,Male,USA,Action,18.60518539886727,0,Medium,17,94,83,20,High
25152,23,Male,USA,Strategy,5.708899458879748,0,Easy,7,141,80,37,Medium
29853,43,Male,Europe,RPG,8.30609385171491,1,Hard,4,108,23,2,Medium
10278,41,Male,Other,RPG,22.36684959038733,0,Medium,14,120,76,29,Medium
16128,20,Female,USA,Simulation,19.574802047774472,1,Easy,2,13,9,7,Low
41112,24,Male,Europe,Sports,21.57641166586071,0,Easy,9,49,31,39,Medium
29503,28,Female,Europe,RPG,22.12818583783824,0,Medium,1,17,18,33,Medium
46635,34,Male,USA,Sports,6.135457346148811,0,Easy,2,160,86,45,Medium
24520,35,Male,USA,RPG,16.317486110447586,1,Medium,15,123,98,11,High
20563,22,Female,Europe,Strategy,21.470400337729007,0,Easy,4,135,68,1,Medium
20688,28,Male,Asia,Simulation,5.065190349818814,0,Easy,8,127,86,37,Medium
39730,33,Female,USA,RPG,12.777104891833204,0,Hard,0,115,20,33,Low
38213,43,Male,Europe,Sports,0.617668317676328,1,Easy,10,165,9,27,High
16581,33,Male,Asia,RPG,17.106345791634983,0,Hard,3,143,51,38,Medium
21612,43,Female,Europe,Sports,4.656079348112056,0,Hard,18,152,54,1,High
9681,29,Male,USA,Strategy,12.383624349019978,0,Easy,17,83,95,41,High
44174,25,Male,Europe,Sports,3.749881849738751,0,Medium,1,57,70,4,Low
35379,32,Male,USA,Action,17.30336615317092,0,Easy,4,63,70,25,Medium
12825,34,Female,Europe,RPG,14.005351558229226,0,Hard,4,65,83,28,Medium
41458,25,Male,Europe,Sports,12.126556077735112,0,Easy,15,143,27,26,High
25430,27,Female,USA,RPG,4.456435749534964,0,Medium,3,70,9,40,Low
18013,26,Male,Asia,Action,15.60546782349724,0,Easy,3,47,28,1,Low
21418,25,Male,Asia,Simulation,6.094398634914521,0,Easy,3,91,19,26,Low
20839,35,Male,USA,Sports,17.02089511895953,0,Easy,15,77,31,37,Medium
42636,31,Male,Europe,Action,21.91722083148672,0,Easy,3,99,52,26,Medium
12012,45,Female,USA,Simulation,5.598930071112386,0,Medium,13,145,59,0,High
29722,27,Female,Europe,Simulation,11.994583841290329,0,Easy,16,54,98,4,Medium
34671,19,Female,Europe,Simulation,15.833207532313942,0,Medium,16,43,13,8,Medium
28497,41,Female,Asia,Sports,11.226374277629212,0,Hard,4,129,31,45,Medium
19987,31,Male,Other,Simulation,12.362587665466588,0,Medium,7,161,55,43,Medium
23999,32,Female,USA,Strategy,15.464320954635811,0,Easy,6,15,96,3,Low
38638,48,Female,USA,Sports,20.67222621881932,0,Easy,11,124,61,26,High
30803,36,Male,Asia,Sports,0.4694255895435804,0,Easy,10,98,18,43,Medium
41554,41,Male,USA,Strategy,9.812123526728058,0,Easy,19,147,79,26,High
26063,24,Female,USA,Simulation,6.750566799444925,1,Medium,0,102,52,47,Low
17998,40,Male,Europe,Simulation,0.0752771621414361,0,Medium,5,36,56,3,Low
11756,17,Female,Europe,RPG,9.239100084309236,0,Hard,10,128,82,47,High
48236,15,Male,Other,Simulation,23.97241876250057,0,Easy,0,101,83,45,Low
27050,42,Male,USA,Strategy,11.707095024490062,0,Medium,5,120,4,0,Medium
42715,20,Female,Europe,Strategy,19.842198806223397,0,Easy,9,37,75,27,Medium
34707,44,Female,USA,Simulation,13.797601932962188,0,Hard,19,57,88,0,Medium
29321,47,Male,Other,Strategy,2.675992117757625,0,Medium,18,136,50,35,High
41189,24,Male,Asia,Simulation,5.491651843480602,0,Easy,1,90,20,6,Low
22072,39,Female,Europe,Strategy,15.837065379836528,0,Hard,9,143,32,45,Medium
25584,46,Female,USA,Action,22.598318954767056,0,Medium,5,77,79,14,Low
14433,32,Male,Asia,Action,8.474796499085691,0,Hard,14,65,78,12,Low
13351,34,Male,Europe,Sports,1.6372467956839314,0,Easy,17,47,28,18,Medium
19873,37,Female,Europe,RPG,16.53553153101082,0,Easy,13,156,81,11,High
44332,46,Male,Asia,Action,18.282126761096382,1,Medium,16,48,45,25,High
24062,21,Male,USA,Action,5.624360689783543,1,Medium,8,105,92,22,Low
14884,16,Female,USA,Strategy,20.95720842031645,1,Hard,14,96,31,47,Medium
42695,42,Male,USA,RPG,22.11144168161549,0,Easy,3,52,86,36,Low
27150,46,Male,Asia,Simulation,22.94429888613612,0,Easy,10,156,82,36,High
35123,49,Male,USA,Sports,19.20818823446705,0,Hard,8,20,57,44,Low
39583,31,Male,USA,Simulation,10.03907844879683,0,Easy,19,21,54,12,Medium
18198,20,Male,Asia,Strategy,0.0852551095221816,0,Medium,6,48,51,23,Medium
14294,47,Male,Other,RPG,21.62876935376377,0,Medium,2,177,10,12,Medium
39044,26,Female,Europe,Simulation,5.212687088955021,0,Medium,3,100,8,23,Low
10335,49,Male,Other,Sports,9.005767823422076,0,Easy,11,92,86,0,Medium
22340,16,Female,Europe,Sports,1.5130468713549252,1,Easy,17,30,28,14,Medium
20294,47,Female,Europe,Sports,16.342966738016365,0,Medium,15,93,25,23,Medium
16285,27,Female,USA,Sports,2.066411029657909,1,Easy,19,23,63,32,Medium
34038,27,Female,USA,Action,10.047310312892476,1,Easy,10,56,53,34,Medium
16745,46,Female,Other,RPG,21.062797317409213,0,Medium,17,14,88,17,Low
29664,45,Male,USA,Simulation,17.756749947544133,1,Easy,6,174,57,5,Medium
26320,45,Male,USA,Action,22.38392056823851,0,Hard,6,94,49,22,Medium
24707,30,Female,Other,RPG,11.31020836774958,0,Easy,13,124,70,37,High
44696,43,Male,USA,Sports,2.09229805347126,0,Medium,11,54,42,34,Medium
40805,37,Female,Other,Strategy,5.403466705089269,0,Hard,7,64,24,46,Medium
42329,34,Female,Asia,Sports,20.00252549773685,0,Medium,3,35,88,20,Low
31015,24,Female,Europe,Action,0.4405671548054659,0,Medium,19,84,11,30,High
19038,33,Female,USA,RPG,13.653512215904689,1,Medium,15,113,69,2,High
30140,38,Male,Asia,Action,11.15364628326482,0,Easy,17,48,83,28,Medium
44838,20,Female,USA,Sports,1.986918143660433,0,Easy,16,71,72,11,Medium
18269,45,Male,USA,Simulation,7.233882724470427,0,Easy,0,54,58,46,Low
12521,42,Male,USA,Strategy,19.893664683166847,0,Medium,18,89,27,24,High
20247,31,Female,USA,Simulation,13.475058598606148,0,Hard,12,20,60,15,Low
10870,42,Male,USA,Simulation,12.4253869390088,1,Easy,16,167,70,29,High
48028,27,Female,Asia,Sports,9.951205028787406,0,Easy,17,139,43,3,High
31440,46,Female,Europe,Sports,12.062855039558478,0,Easy,19,110,24,20,High
18382,30,Male,Europe,RPG,15.139249853006076,0,Hard,13,83,57,13,Medium
47393,36,Male,USA,Sports,8.274955879700975,1,Easy,18,124,76,17,High
11153,25,Male,USA,Strategy,22.754425855996782,0,Medium,7,77,79,0,Medium
15993,29,Male,USA,RPG,1.562943488689294,0,Hard,9,141,53,18,Medium
27245,16,Female,Europe,Action,3.552885343590076,0,Medium,12,176,50,48,High
27666,42,Female,Europe,Sports,14.80059257986886,1,Medium,1,82,70,7,Low
27866,31,Male,Other,RPG,1.794036002792046,0,Medium,7,130,21,28,Medium
15812,48,Female,USA,RPG,17.60172622482895,1,Easy,9,57,52,10,Medium
30843,35,Male,Asia,Strategy,0.2287061500106162,0,Easy,10,102,67,18,Medium
48573,26,Female,USA,Action,15.649450747919012,0,Easy,12,121,87,34,High
20527,25,Male,Asia,RPG,1.2847919913358012,0,Easy,5,31,3,21,Low
35947,19,Male,USA,Sports,1.3197308585933891,0,Easy,9,140,98,5,Medium
12308,34,Male,Europe,RPG,4.725812524985865,0,Easy,3,138,78,27,Medium
46664,32,Male,USA,Action,8.10908347511135,0,Hard,17,81,69,26,High
32190,18,Female,Europe,Strategy,21.717776800629625,0,Medium,0,87,19,6,Low
48330,20,Female,USA,Action,15.56214556375176,0,Easy,15,42,94,4,Medium
40181,46,Male,USA,Action,10.283374884319889,0,Easy,0,171,54,22,High
12509,44,Male,USA,Strategy,7.728503786956708,0,Medium,2,155,54,26,Medium
35061,39,Male,Europe,Action,20.13546834463407,0,Medium,11,75,51,15,High
18692,44,Female,Asia,Simulation,8.66867115508813,0,Medium,2,17,54,48,Low
32521,42,Male,USA,Simulation,6.887468392945371,0,Medium,10,150,31,31,High
29940,23,Female,Asia,Sports,8.379782020592323,0,Medium,3,15,63,23,Low
21367,21,Male,Asia,RPG,16.807926497857068,0,Hard,19,60,10,35,Medium
45394,25,Male,Asia,Simulation,3.3177184750117767,0,Medium,8,31,26,21,Low
30240,48,Male,USA,Strategy,8.850824076736751,0,Medium,18,38,58,27,Medium
34201,27,Male,USA,RPG,16.386934551729908,0,Easy,3,178,81,21,Medium
37756,15,Male,USA,RPG,3.232279432187246,0,Medium,8,15,3,26,Low
21230,36,Male,Europe,Strategy,3.041236584811845,0,Easy,18,38,39,6,Medium
21040,25,Female,Europe,RPG,8.326570358956078,0,Easy,6,70,17,47,Medium
35578,42,Female,USA,Action,11.976766592859462,0,Easy,16,61,39,3,Medium
44195,36,Male,USA,Strategy,15.12635183345838,0,Easy,9,90,90,34,Medium
23290,18,Male,Europe,Simulation,8.998493670975016,1,Hard,8,128,82,5,Low
44903,49,Female,Other,Strategy,10.603609189763263,0,Hard,0,177,79,34,Low
17206,22,Male,USA,RPG,3.7165881621522256,0,Easy,8,178,14,26,High
14280,45,Female,Europe,Strategy,1.5318245028791235,0,Hard,15,68,65,30,Medium
9484,34,Male,Europe,Action,11.576827161506731,0,Easy,5,133,63,21,High
34632,31,Male,Europe,Sports,0.2517270368685622,0,Medium,2,17,49,38,Low
22289,24,Male,Europe,Sports,10.189202964981044,0,Hard,17,81,64,37,High
46321,17,Female,Europe,Action,7.7241910894370225,0,Medium,19,155,20,19,High
28741,43,Female,Other,Simulation,22.37916718069673,0,Medium,8,77,25,17,Medium
26827,33,Male,USA,Action,12.502142818992088,1,Easy,6,88,44,43,Medium
30408,48,Female,Asia,Simulation,8.57535528445748,0,Hard,4,136,74,27,Medium
19929,31,Female,Europe,RPG,11.925445752233571,0,Easy,3,83,5,24,Low
24470,16,Male,Europe,RPG,4.126466393517115,0,Medium,9,42,38,13,Medium
15858,19,Male,Europe,Sports,1.4073902149176831,0,Medium,2,49,17,34,Low
32909,16,Male,USA,Sports,8.689126651516354,0,Easy,6,64,48,16,Medium
46347,35,Male,USA,Strategy,4.553508696985877,0,Easy,12,44,59,43,Medium
22940,43,Female,USA,RPG,21.37071211148901,0,Medium,12,59,12,16,Medium
47432,45,Male,Other,RPG,1.150648736216425,0,Easy,8,130,35,11,Medium
15449,42,Female,Europe,RPG,19.39776829711032,0,Easy,12,68,18,44,Medium
13047,23,Female,USA,Simulation,17.970057478575768,1,Medium,2,130,37,37,Low
31421,40,Female,Asia,RPG,14.497848028330807,0,Easy,9,91,18,6,Medium
11509,22,Male,USA,Strategy,6.479030445498383,0,Easy,13,177,5,4,Medium
15905,39,Male,USA,Strategy,19.958918493540487,1,Hard,3,120,17,35,Medium
38942,17,Female,Europe,Simulation,8.21226474279803,0,Medium,6,69,81,12,Medium
33529,47,Female,USA,Simulation,0.1848672293270157,0,Medium,8,122,81,8,Medium
28045,26,Male,USA,Simulation,4.569359221644283,0,Easy,7,99,87,3,Medium
24601,27,Male,USA,Strategy,22.850358041721517,1,Medium,5,136,95,40,Medium
9298,29,Female,Europe,Sports,5.56651790820465,0,Easy,11,107,93,46,Medium
27401,33,Male,Europe,Sports,6.4832794796350415,0,Hard,0,94,59,16,Low
34281,16,Female,Europe,RPG,3.33904729915177,0,Hard,8,48,69,45,Medium
24898,15,Male,Asia,Sports,12.376600241452042,0,Easy,2,100,49,43,High
48626,30,Male,Asia,Action,19.43924210563493,0,Easy,6,48,96,37,Medium
11429,34,Male,Other,Simulation,11.353005997173458,0,Medium,4,150,20,11,Medium
26336,26,Male,Asia,Sports,7.966407145446863,0,Easy,16,156,80,32,High
11572,23,Male,USA,Action,20.038810986882623,0,Medium,18,137,76,18,High
38613,34,Male,Europe,Sports,2.1283668860903004,0,Easy,19,61,95,14,Medium
47614,35,Female,Europe,Sports,9.165736333967562,0,Hard,9,26,17,48,Medium
31837,15,Female,Europe,Simulation,23.768856320836573,0,Easy,15,124,22,6,High
9396,22,Male,USA,RPG,17.42815964169649,1,Easy,10,51,12,26,Medium
38514,49,Male,Asia,Sports,13.105145582383113,0,Easy,8,64,48,45,Medium
15018,45,Male,USA,Sports,9.075895087656718,0,Hard,16,67,87,16,Medium
41830,35,Female,Europe,RPG,7.958264765923053,0,Medium,2,11,58,0,Low
43347,24,Male,Asia,RPG,6.375521701487818,1,Easy,19,58,38,30,Medium
32211,28,Female,Asia,Simulation,2.0829432048561385,0,Easy,15,97,6,3,High
16985,46,Female,Europe,Strategy,17.698335149592424,0,Medium,7,15,18,8,Low
12753,41,Male,Europe,RPG,22.111139523604123,1,Hard,14,127,21,27,High
16152,18,Male,USA,Action,19.68308290345967,0,Medium,8,63,34,48,Medium
11927,27,Male,Europe,Sports,18.663875097269678,0,Easy,2,158,92,6,High
11479,43,Female,USA,Action,14.881959940786142,1,Medium,10,16,38,39,Low
44719,44,Male,Europe,Action,2.061103192971598,0,Easy,6,167,82,47,Medium
35866,24,Male,Asia,RPG,15.736890889341508,0,Easy,17,14,1,21,Low
29884,31,Male,Europe,Action,1.442565253598822,1,Easy,16,95,93,5,High
26099,28,Female,USA,Sports,12.36956454228689,0,Easy,7,153,23,33,Medium
16365,37,Female,Europe,Action,19.28060344782051,1,Medium,3,10,24,14,Low
28696,30,Male,Europe,RPG,1.7806525332326144,0,Easy,16,128,51,12,High
15765,26,Male,Asia,Simulation,14.350729337480292,0,Hard,18,33,2,43,High
45094,43,Female,USA,Simulation,16.028385624499318,0,Easy,5,43,89,14,Low
40653,30,Male,USA,Sports,4.295094088525256,0,Hard,0,86,49,8,Low
18208,43,Female,Asia,Sports,2.454704361863559,0,Hard,4,23,41,16,Low
41815,22,Female,Other,Simulation,18.510568017510057,0,Medium,12,102,50,41,Medium
24266,25,Female,Other,Simulation,0.1548052628637224,0,Medium,1,135,59,0,Low
28020,20,Male,Europe,Sports,17.75372495586142,0,Medium,16,10,42,10,Low
32566,37,Male,Europe,RPG,4.171248912669913,0,Easy,8,155,12,37,Low
48167,39,Male,Other,Strategy,3.224955725236716,0,Easy,12,129,66,33,High
43514,17,Male,Europe,Simulation,18.740725982422788,0,Hard,17,138,63,47,Medium
35837,17,Male,USA,Strategy,19.293799044266223,0,Hard,8,116,73,13,Medium
32322,27,Male,USA,Sports,23.13495699492523,1,Easy,10,89,48,45,Medium
25841,47,Male,USA,RPG,19.74447131423294,0,Medium,8,139,34,44,Medium
30470,38,Male,USA,Sports,11.322945485105318,1,Medium,8,68,5,16,Medium
43981,28,Female,Asia,RPG,21.80852530638669,1,Easy,15,73,30,4,Medium
36026,31,Male,Asia,RPG,23.859283247227395,1,Hard,12,57,66,42,Medium
9108,46,Male,Asia,Strategy,19.40450332244644,1,Medium,9,127,75,32,Medium
41720,44,Male,USA,RPG,20.22921135745416,0,Easy,7,64,25,37,Medium
32261,48,Male,USA,Strategy,1.9812161223098528,0,Hard,14,36,11,12,Medium
29540,43,Male,Other,Simulation,8.28379331726451,0,Medium,19,24,42,11,Medium
30381,26,Male,Asia,Action,8.451054164563345,0,Easy,12,49,14,26,Medium
34430,27,Female,Europe,Simulation,9.343545774320626,0,Easy,9,146,18,26,Medium
40863,35,Female,Asia,Simulation,22.612601391263546,0,Medium,5,100,66,0,Medium
35494,45,Female,USA,Simulation,5.351081994800286,0,Medium,7,47,83,16,Medium
30026,43,Male,USA,Simulation,3.10884460133755,0,Easy,3,115,71,33,High
36086,15,Female,Asia,Simulation,12.203917457625186,0,Easy,9,34,84,28,Medium
19613,40,Male,USA,Action,23.545717342518746,1,Easy,13,125,34,37,High
10167,21,Male,Asia,Action,6.025460727568913,0,Medium,12,30,64,40,Medium
28232,32,Male,Europe,RPG,8.734272312196861,0,Medium,3,128,15,18,Medium
38065,34,Male,Europe,Strategy,23.917178654096507,0,Easy,11,174,54,2,High
37392,33,Male,USA,Simulation,10.005162589569483,0,Medium,2,176,92,26,Medium
38861,26,Male,Other,Sports,3.2972429171675284,1,Hard,0,48,32,14,Low
13557,23,Male,Other,Action,5.376003711501764,0,Easy,1,50,98,18,Low
33416,23,Female,Asia,Simulation,9.244331358053884,1,Hard,6,87,42,12,Medium
26730,35,Male,USA,RPG,5.761644078291845,0,Medium,13,46,75,44,Medium
25651,44,Female,USA,RPG,12.55650440645681,0,Easy,15,113,37,7,High
23585,43,Male,Europe,Strategy,23.030387736264696,0,Easy,14,17,20,39,Low
38040,36,Male,Other,RPG,9.526787871797314,0,Medium,12,99,76,39,Medium
23993,40,Female,Asia,Action,5.154528320931547,0,Medium,18,80,84,33,High
44033,36,Male,Europe,Action,15.99167586238342,0,Hard,0,124,19,10,Low
47280,47,Male,Europe,Action,11.451081082417572,0,Hard,3,153,4,1,Medium
14346,23,Male,Asia,RPG,11.303265399591965,0,Easy,4,134,18,5,Medium
24045,38,Female,Europe,Action,7.01586828181106,0,Easy,6,109,76,30,Medium
31548,39,Male,Asia,RPG,17.424971572102095,0,Medium,7,79,10,14,Medium
48657,48,Male,USA,Simulation,23.46164880814398,0,Medium,14,88,95,37,High
45197,20,Male,Europe,Action,13.284032251879404,0,Hard,18,122,52,24,High
42509,45,Female,USA,Action,7.024605595672707,0,Easy,13,113,31,27,Medium
25684,23,Female,Europe,Strategy,17.02581560332267,0,Hard,0,24,59,42,Low
10510,43,Female,USA,Action,16.277015227700744,0,Hard,4,109,44,48,Medium
28775,34,Female,Europe,Simulation,6.738061134393919,0,Hard,10,27,34,3,Low
43424,27,Female,Other,Action,4.8517070625015,0,Hard,18,160,75,45,High
21593,24,Male,Europe,Strategy,4.704413446705239,0,Hard,3,58,57,15,Low
46620,48,Female,Europe,RPG,5.2936731818933405,1,Easy,9,160,77,7,High
28616,15,Male,USA,Strategy,16.758464349467424,0,Hard,3,124,4,16,Medium
30002,28,Male,USA,Sports,20.20124639425155,0,Easy,11,91,51,14,Medium
34669,16,Male,Asia,Simulation,7.700337623204721,0,Easy,17,82,81,47,High
17916,46,Male,Other,RPG,11.234255313953351,0,Easy,18,83,42,13,Low
47228,33,Male,USA,Sports,17.89537960912711,0,Easy,8,110,42,28,Low
22531,43,Male,Europe,Action,0.9572700624776688,0,Hard,3,157,66,42,Medium
24728,46,Female,Europe,Action,23.183268926484857,0,Easy,15,128,51,36,High
10289,43,Female,USA,Strategy,21.3517680745874,0,Easy,11,170,87,32,High
48964,24,Male,Asia,Simulation,22.35459965772756,0,Medium,5,121,76,19,Medium
21872,47,Male,Other,Strategy,17.85103915915567,0,Easy,12,18,11,18,Low
34780,38,Male,USA,Sports,2.015090641960607,0,Easy,9,165,89,1,High
11503,32,Female,Asia,Simulation,17.73269251233369,0,Easy,9,115,7,15,Medium
21972,49,Male,Europe,Simulation,0.6115432814125699,1,Easy,9,28,69,30,Medium
43505,18,Male,USA,RPG,2.064010014347473,0,Medium,15,146,48,30,High
12446,38,Male,USA,Action,2.170205935092617,0,Easy,7,118,38,47,Medium
21773,31,Male,USA,Simulation,1.3052192663999185,0,Hard,4,144,56,16,Medium
48934,20,Female,Europe,Strategy,7.271089891022063,0,Medium,5,138,16,14,Medium
42312,20,Male,USA,RPG,4.286960881990281,0,Medium,16,133,59,35,High
43198,33,Male,Europe,Strategy,21.44164182416398,0,Medium,6,177,19,38,Medium
36121,24,Female,Other,Strategy,5.588767638066574,1,Easy,19,155,39,5,High
27244,48,Female,Asia,Action,9.418451532910808,0,Medium,15,87,78,13,Medium
42344,49,Male,Other,Sports,12.096817898996386,0,Medium,1,159,21,32,Medium
35353,17,Female,Asia,Simulation,15.399811106643202,0,Easy,7,111,47,18,Medium
41619,20,Male,USA,Strategy,19.192547737237764,0,Hard,9,95,30,34,Low
26135,18,Female,Asia,Sports,14.308769538939112,0,Easy,18,51,24,32,Medium
48113,19,Female,USA,Action,8.594752994031428,0,Medium,10,28,65,8,Low
35829,21,Male,Europe,Sports,4.7545261076883065,1,Medium,6,97,77,17,Medium
22529,37,Female,USA,Simulation,2.6586572712958647,0,Easy,1,71,50,28,Medium
43692,32,Male,Asia,Simulation,7.999797049447235,0,Medium,6,87,13,0,Medium
40136,27,Male,USA,Strategy,14.27801457760824,0,Easy,15,38,57,21,Medium
40757,26,Male,Europe,Action,9.94003127117748,0,Medium,18,65,48,32,Medium
20196,15,Male,USA,Strategy,8.097432909949454,0,Hard,18,174,55,3,High
33009,37,Male,Asia,Simulation,14.417806547656728,1,Hard,12,103,20,4,Medium
37198,21,Female,USA,RPG,17.108005737899312,0,Medium,0,49,56,41,Low
42126,40,Male,USA,Sports,6.470540753899545,1,Medium,9,60,72,44,Medium
37568,33,Male,Asia,RPG,3.12459948625468,0,Easy,1,78,77,20,Low
22989,28,Male,USA,Sports,12.905623494508564,0,Easy,0,172,1,5,Low
33557,16,Female,Asia,Simulation,12.325129453657466,0,Easy,4,57,16,5,Low
23771,16,Male,Asia,Strategy,13.841852259875177,1,Easy,17,29,52,1,Medium
42311,49,Male,Europe,Simulation,5.396617813345424,0,Medium,10,129,50,7,Medium
20037,45,Female,Asia,Strategy,13.814361571419894,0,Medium,14,130,26,22,High
40507,36,Male,Asia,Action,0.1582327482073084,0,Medium,0,155,42,22,Low
18337,23,Female,Other,Simulation,20.173663836593683,1,Medium,8,135,81,19,Medium
40470,25,Male,USA,Simulation,8.966334596040682,0,Easy,17,158,44,23,High
25964,15,Male,Europe,Action,13.401740549194596,0,Medium,6,77,11,20,Medium
30182,41,Female,USA,Action,17.236392813858792,0,Easy,8,160,21,22,Medium
12322,19,Female,Asia,RPG,1.3616495686788088,0,Hard,19,86,13,47,High
10525,20,Male,Asia,RPG,12.7670708556687,1,Hard,6,122,94,36,Medium
47469,24,Male,USA,Action,17.940316960975224,1,Hard,6,125,13,42,Medium
23847,31,Female,USA,Strategy,5.443999123217953,0,Hard,19,128,47,37,High
33443,25,Female,USA,RPG,10.33853535310964,1,Easy,15,14,82,0,Low
14396,17,Male,USA,Strategy,19.32678755084424,1,Medium,6,97,13,49,Medium
39914,26,Male,Europe,Action,8.355519287909585,0,Hard,7,119,84,27,Medium
25986,22,Male,USA,Sports,6.644325534598127,0,Medium,10,48,50,39,Medium
10026,48,Female,USA,RPG,6.905734263177769,0,Medium,7,63,24,29,Medium
43603,16,Male,Europe,Strategy,23.65463149204216,0,Medium,11,145,62,19,High
39463,22,Female,USA,Strategy,11.183589332026196,0,Easy,12,123,6,46,High
33287,33,Male,USA,Action,17.70787953271452,0,Medium,18,52,46,16,High
20753,30,Female,USA,Sports,3.770480626172102,0,Easy,16,69,70,32,Medium
16523,25,Female,USA,Action,21.18997098655852,1,Hard,4,170,70,31,Medium
35642,33,Female,Other,RPG,2.031270202418356,0,Easy,5,128,50,16,High
11282,47,Female,USA,Simulation,1.929760939251481,0,Easy,16,12,30,11,Low
14969,38,Male,Europe,Action,12.455236613284738,0,Easy,18,167,84,17,Low
13045,17,Female,USA,Strategy,0.5732224536332868,0,Easy,6,89,46,45,Medium
17061,25,Male,Asia,Simulation,8.252750913867377,0,Hard,3,41,45,15,Low
19690,29,Female,Other,Strategy,14.365259172890472,1,Medium,5,154,87,6,Medium
17510,32,Male,Asia,Sports,1.5223101191273036,1,Medium,1,70,84,30,Low
39011,32,Male,Europe,Strategy,23.000681300842174,0,Easy,6,166,24,1,Medium
12729,43,Female,Asia,RPG,2.2414437129844664,1,Medium,2,42,10,36,Low
40628,32,Female,USA,Strategy,6.824328224012622,0,Medium,6,123,44,9,Medium
22073,31,Female,Europe,Sports,11.215498003178237,0,Easy,11,148,50,28,High
22950,40,Male,USA,Simulation,3.444911359398768,0,Easy,19,105,11,7,High
33971,22,Female,Asia,Sports,14.521166828321348,0,Medium,10,143,12,22,High
17497,40,Female,Europe,RPG,0.3492657868211521,0,Easy,12,27,48,45,Medium
39089,21,Male,Asia,Sports,23.208882294837046,1,Easy,1,101,32,43,Low
35094,47,Male,USA,Strategy,12.496592166458726,0,Hard,4,162,77,37,Medium
28531,25,Female,Other,Sports,5.8814798952460015,1,Hard,1,96,13,2,High
12505,32,Male,USA,Sports,0.6575782111789801,0,Medium,16,137,23,33,High
34180,25,Female,Asia,RPG,18.18981636922824,1,Easy,18,43,17,27,Low
25097,38,Male,USA,RPG,18.246882590141432,0,Medium,1,172,83,18,Low
17924,19,Male,USA,Strategy,21.02065529406604,0,Medium,0,94,34,49,Low
17901,31,Male,USA,Action,10.176171217711833,0,Hard,0,76,32,0,Medium
42630,43,Male,Europe,Simulation,19.38389566554362,0,Hard,9,156,6,2,Medium
21832,26,Male,Europe,Simulation,12.148714374855928,1,Hard,6,77,31,4,Medium
33285,24,Female,Europe,Simulation,13.915213260746622,0,Hard,2,116,30,39,Low
48442,21,Female,Europe,Action,18.991464423128928,0,Easy,13,36,29,31,Medium
38911,23,Female,Asia,Action,9.053676315230408,0,Easy,5,14,59,39,Medium
33700,32,Male,USA,Action,18.53658865684108,0,Easy,1,31,8,33,Low
41816,48,Male,USA,Sports,12.57899096695845,1,Medium,19,22,49,34,Low
20147,18,Male,Europe,Simulation,20.053212485750983,0,Easy,10,151,19,29,High
48900,42,Female,USA,RPG,3.3199109360863845,0,Medium,11,159,85,49,High
18097,23,Female,USA,Sports,1.5678219573880163,0,Medium,3,170,62,29,Medium
10877,20,Male,Europe,Sports,16.628943110982096,0,Medium,13,124,62,32,High
37214,16,Male,Other,RPG,23.515905877579225,1,Easy,8,98,91,47,Medium
40719,24,Female,USA,Strategy,17.047046409031964,0,Medium,19,105,13,43,High
26617,49,Male,USA,Sports,5.596342356692253,0,Easy,18,141,87,3,High
31160,21,Female,USA,Strategy,10.965688815506384,0,Easy,2,77,81,41,Medium
25606,26,Male,Asia,Sports,8.316880588371657,0,Hard,9,116,85,8,Medium
13034,30,Male,USA,Sports,14.20310149037629,0,Hard,19,61,12,11,Medium
18157,38,Male,Europe,Action,7.235599253161044,1,Medium,11,131,15,32,Medium
39967,32,Female,Asia,Simulation,21.50291666716393,0,Medium,19,112,95,39,High
20229,34,Male,Europe,Sports,8.39514856034015,0,Easy,18,26,44,25,Medium
14540,43,Female,USA,Strategy,2.23736242702841,1,Hard,13,35,41,14,Low
35828,47,Male,Europe,Sports,12.187597948894826,1,Easy,1,13,35,31,Low
47281,27,Male,Asia,Action,15.312416738010032,0,Easy,12,113,97,9,Medium
36576,29,Female,USA,Sports,8.232940744948069,0,Easy,1,94,8,31,Medium
47966,40,Female,Europe,Action,14.691593476842415,0,Hard,1,70,80,9,Low
